event_nr,classification,pt,eta,phi,mass
7073,background,12760.025880196337,0.7181366062256799,0.9031180523086225,68.9469631456096
3352,background,13453.562728762929,0.45432407778103756,-2.050591816256785,300.4529275137777
7746,background,11663.268846661686,0.9075689039636871,2.293784311330034,289.6748152995698
3328,background,13566.140093617796,0.3160211000522706,-0.859243610459836,35.719694828623105
79,background,13572.392629452486,0.2974554051456516,-1.3406261073129835,168.87250101550907
3763,background,13582.142500384169,0.07929362185319933,2.18558444246029,694.0815546240138
8924,background,13002.917711661514,0.6503434503192191,-1.806031273434063,700.2611233594479
3262,background,13361.3750324613,0.5135731140754206,-1.1003196925199663,425.87902606693905
8286,background,12939.967489171791,0.6731160388758172,-0.5367193162478503,176.384156714955
2349,background,13427.323554735438,0.4750902841157226,2.4514462077747186,231.37884764251967
9473,background,13483.754251897968,0.4310239351815297,1.6329209327823955,41.34566396785815
1924,background,13465.29267144454,0.4473697204291781,0.8901099929307998,48.576113055393606
742,background,12577.476823210742,0.7574977729623639,-1.6096134622654066,42.96884419589295
799,signal,12528.369289769213,0.7666502267692802,2.8598850039109487,290.34636285475153
8012,background,13042.469326721086,0.6441437566985717,-1.7011275868052973,4.458592764317249
3239,background,11021.87287302912,0.9910749016834018,-1.9583212401141534,86.99580995723659
6329,background,13032.991564881037,0.6469894012821041,-2.4022841892659,31.11102638850805
70,signal,11904.213395621588,0.8721317479909002,2.4676939263869824,431.6415035126925
9402,background,13596.363413825038,0.16481182003671313,-2.443388099328384,175.18226299803413
4771,background,13291.308302999674,0.5465111237072127,0.6751812460495308,589.2534554838704
7355,background,13139.443747109013,0.6125354840616238,2.2879685574012028,135.8002355430893
6092,background,13433.399639435529,0.47086583758916944,0.5528299059423282,221.33315447196563
6623,background,13019.601061346062,0.6509479394308555,-2.7872563933643995,53.966977093518466
6988,background,13598.601998776772,0.14092806049498618,-0.8472519643416745,39.38413800314346
2306,background,13327.524785680025,0.5351797745250504,0.6461846530926304,37.944131580838196
9062,background,13575.639721416841,0.2909312928042471,-1.765875431539768,37.973344197639925
2227,background,13061.473807303479,0.6372595513920138,-1.3822059062813385,297.50939167636153
747,signal,11590.207197427157,0.9172414595828253,-3.1160978169098867,393.19463902653666
912,background,13594.86007519559,0.18963462485704596,0.6628544762285066,142.2936163760968
5181,background,11609.33576375419,0.9154896467001652,2.187534776146823,84.93592503232831
6377,background,13536.329059147476,0.3597140464370464,-1.254119249020872,436.0560253070668
3470,background,13438.551184749573,0.46821288139447004,-2.9401433465029463,90.28589129156859
285,signal,13597.5537782011,0.03668420166331077,-0.18129810005811214,257.61166240860405
7499,background,13233.603856660286,0.5774826982653052,-0.19594911275688903,52.07161188934478
621,background,13341.324402045217,0.5278976069466499,-1.2958694960872685,111.02639154553175
8965,background,13450.193967259398,0.4586394779495593,-0.17386238830095632,185.49734833782276
4798,background,13599.53236553566,0.07481680021972359,2.2219283441238367,99.1051822606872
3805,background,13592.823533201723,0.21029098031378768,-0.646925539689698,120.16943959588376
6076,background,12016.699834471112,0.8550548320019138,-0.23332562029504136,410.10205252415
2009,background,11631.395997825792,0.9118300594277509,-0.990309714901048,334.01253519749804
5990,background,11969.861035710675,0.8633410073532846,2.0984704818286315,67.48108719743922
5893,background,13596.678474444207,0.16017633255749086,-0.9774795122733051,171.68529930931058
3246,background,13579.159565924374,0.21341248365108567,1.1513722337324697,612.1735673667519
976,signal,13565.548600595426,0.3044515854812906,2.918767863157154,379.7057183311549
4809,background,13520.8482733925,0.3876277056924978,-2.9516337167570486,279.7079549616378
1672,background,12576.124103513559,0.7576228841470486,0.11098622063664541,142.5939189287263
7343,background,11774.99412070223,0.8919040601373776,1.3243196921757368,240.46740967090733
3782,background,13306.358397196567,0.5423328938620325,-1.567130375587594,423.0907138889173
4312,background,13595.712604077313,0.18747806151963575,0.407433585767465,49.08456713722942
5152,background,11950.778550428306,0.866274137094564,-0.2849728323659361,31.40467263008852
5283,background,13591.41433609604,0.21841030842319842,-2.3351122615115925,152.34780643788554
362,signal,13587.75918826404,0.20720354812889696,-2.933342764529716,403.07013808370783
8086,background,13557.680777366479,0.08535279919585459,1.2792148918948054,1069.7587978066053
8767,background,12465.711501252703,0.7785579025677615,-2.4339616712806906,335.2753000457238
5925,background,13597.309975166383,0.03829007760085468,2.193452840375218,270.1159939898849
4553,background,10963.122452039966,0.9980273587540489,-1.841729790302549,184.42648112558368
8171,background,12974.203938056009,0.6635421581031299,1.9232232887406866,211.32783759215212
8736,background,13251.501985991315,0.568670533655408,0.19373069371542337,300.82852310866764
6222,background,13509.718082540188,0.4043976469765669,2.3002276685666803,38.09345603276449
7253,background,13599.906625970389,0.05983501255688595,1.4116240530295487,36.801617999104494
1532,background,13599.714231246298,0.020152032489979987,-0.42049282451914255,88.0771057815959
8651,background,13378.576936393863,0.5001229296240987,1.1997262594641644,578.8504285459861
696,background,11698.554024015411,0.9022422870793254,-2.713358702231388,384.0099224395224
335,background,13599.50837357487,0.03881902724586883,2.5073236882124847,114.72573304619628
5040,background,13142.266168003309,0.6111671646491627,-3.098070679653112,218.49213289879876
9667,background,13584.670470776571,0.06739669380197566,1.5363895667822,644.065301162363
4197,background,13439.802984968544,0.4647376820271558,-2.9678490309540555,316.2144984420474
2368,background,12091.985470250871,0.8442428855305751,-1.3836616013216931,65.12668999487244
7996,background,13566.900973074953,0.31260255579330853,0.42204923343614237,139.9351823957879
2960,background,12852.328785236623,0.6961209984292152,3.1089673942147034,28.556065023958233
279,background,13596.510608778679,0.09365225728951543,-2.7976739023620043,296.2859757064417
8372,background,11529.405393006607,0.925854967319899,-0.1690056004668545,306.15025997138935
3743,background,13532.15930464759,0.3760976821294545,-1.6886598958116417,75.03520828459493
4941,background,13599.971032809712,0.03387805468186056,-2.6553046774678073,25.80864076975616
1749,background,13599.121211142496,0.04715706840328793,-2.9398475812857385,153.11743855541067
615,signal,13052.734577704694,0.6396510952316938,-1.9722544643596596,339.71714597058565
2805,background,13597.694169659344,0.033911057618521756,1.804126922622873,250.18187828883634
2481,background,13599.481667110163,0.0015941736983492438,1.12162686726137,118.73662171916376
9162,background,12684.436017793865,0.7333212501618961,2.7471954801407823,452.1699876053499
7308,background,13592.798819945858,0.17412058405983977,0.9762994881391767,332.93698949906616
4390,background,12719.962947444634,0.7264858974437577,-2.524017006781705,295.754254012133
711,signal,11710.815254246043,0.8998019897595145,0.08396124185261919,514.8359285648968
2752,background,12710.527746413742,0.7277724131844056,0.834978616610915,425.1662712622345
640,background,13494.431502188689,0.4204723402113473,0.5047137832243234,82.64257905172857
7284,background,13595.668800815489,0.034521761720975874,0.8569470207989586,343.0138652761603
3695,background,13028.660109484601,0.6464752778513388,0.9868684525279053,398.1573118580752
4611,background,12498.059022902024,0.7731921427329942,2.819719830026392,60.46495080675324
9290,background,11036.571925862374,0.9890695992052704,2.0885723964558403,217.27805214593906
2147,background,13530.694318192292,0.378414838613093,1.1904748002743335,4.606492103400707
8953,background,13599.136682659491,0.00033074856956671894,-1.3958110641981074,153.2367003818801
2527,background,12409.6824996631,0.7898160940597505,1.5701556667755798,98.84082318458248
3090,background,13555.060094818535,0.33939379882033094,1.8672193570708469,6.31050709150307
350,background,13327.787435736325,0.5343538416969781,-1.0330879646727615,195.271957203357
7569,background,13492.014818806474,0.42212035146503146,-1.9601572150266022,166.23935442009147
3585,background,12493.478478096587,0.7739319265014845,0.32767766713091245,149.49604467219956
5613,background,13492.979921313177,0.4221648545829073,-2.0156981925903823,19.645470047052292
545,signal,13595.26985371353,0.06707380988746114,-0.13569480389616906,356.0418785546552
5432,background,13593.423164488033,0.12593078421058357,2.6132923209961056,394.45017788159123
2978,background,13376.52311528879,0.5080116732629584,2.0159389486965877,188.66667510018394
9694,background,12473.970633419378,0.7778434359385907,2.6551992438778584,3.4777969276629155
3705,background,13554.854521073437,0.33901204942965246,0.7029825380183985,105.18571072079332
8358,background,12894.816790692506,0.6851394787458976,0.8913004490470076,150.55030267276157
4457,background,12093.707185771007,0.8392424887145231,-1.9707679725440488,845.6224456982351
1841,background,11605.547580046532,0.915813814020289,-0.809462605962203,200.898203859714
8784,background,11542.242525575864,0.9233269173284876,-0.11114699565223435,479.1364411243868
7731,background,12860.178020290723,0.6933636552654442,-0.9947349114504048,288.093872381486
7490,background,13598.946866303162,0.12993664905134628,2.6102545951078175,47.80683993833001
7150,background,13301.170760056699,0.5478802078177847,0.9130868545767613,88.60008559206621
7339,background,12205.818222052254,0.8256478467710999,0.38009690156847264,3.311266652483167
5511,background,11225.953815264433,0.9657029377940528,0.9205266973702478,180.8008571192393
7654,background,13229.489563770727,0.5789872356427066,0.6983726358865028,115.60857925093624
294,background,12796.531521412184,0.7095258365571852,2.1782244063726424,120.39326185510023
2659,background,13141.8984186931,0.611459232311272,-3.0313954865757875,188.0629930161282
9800,background,13446.753348544693,0.45980663835381397,0.30889187892581377,294.35879638791124
2047,background,13161.845203151304,0.6041302462329107,0.16977931752348985,235.72559882234617
4213,background,13046.490082375118,0.6426280329317942,-1.9045499823305791,158.64083219000344
3105,background,13408.427341499704,0.4890360682478623,0.8423823408809196,88.35231323711456
4953,background,12675.14197618744,0.7367604748943751,2.7979916198453583,197.30959015461744
9018,background,13598.777510087988,0.0791995201264245,-0.44862527814624037,172.0803873774921
213,background,13549.068952102225,0.3495693116012091,-0.932968578544053,101.54358001437913
7277,background,13439.920861966613,0.465993375877757,-0.7420833465201216,227.56937166458493
2113,background,13578.50183046894,0.280497655799372,-1.7569990779620908,115.217604857262
5687,background,11644.30695155363,0.910701786675747,-2.158964105632825,26.624758380325485
2340,background,13587.752408283035,0.23508670389269104,0.5588086485173859,225.56922627699817
9468,background,12014.532204803156,0.8564627911907053,-3.0980803182059704,53.694106147664655
1418,background,13593.58258852889,0.1940986382007901,-1.2211529014610016,208.1546715345354
2240,background,13175.2605739827,0.6000264887102714,-0.1662602752128987,0.40834431404614135
2600,background,13174.933034847432,0.6001150755911784,2.383208252263805,47.52478945387821
396,background,13599.903080090175,0.05723114019291109,-1.2834577928473856,40.54708882124124
5338,background,12076.52426721736,0.8459691426064475,1.1954841091888393,341.310472494422
3599,background,13580.393906187772,0.27567829099168084,-0.7907505314786377,6.333925304621106
285,background,13579.068628085042,0.2702099293414848,2.8421767440873182,277.4544348200905
1195,background,11780.15756211363,0.8905541485297026,3.07851801912185,396.14403232142956
3166,background,11738.460373514194,0.8970623198987133,0.49556462185386907,263.48139128811255
229,signal,11500.873118099273,0.9290347281279606,-1.5227677184558663,453.46256090073854
4812,background,13491.00634703893,0.42382346637068014,-0.32252756168214586,91.75868135739468
7093,background,13595.888988535551,0.04936388814717119,-1.124101818769807,333.5468033423133
8468,background,13596.417590167845,0.032688352852532465,-1.8837682109281795,311.96654389561854
1858,background,13599.971549126858,0.050188789031161196,1.8750923493807408,13.677913594495417
1309,background,13598.93194377622,0.10689775458197637,-2.919164321342553,130.28688348620756
2076,background,13571.961843295756,0.29699171190851037,3.1410372619110376,211.39082025091676
4908,background,13498.918171657646,0.4146142490672131,2.6532016574437107,198.8790287197287
9860,background,13192.451229799502,0.5930335027407894,-1.8816932519000868,205.16449090956363
3575,background,11758.580631504583,0.8941232487940094,-0.746879286204762,283.33320248389515
3079,background,11100.219182039173,0.9815248753096871,-1.9020730476073262,53.78851592490798
5847,background,13583.270534886213,0.2645686086099367,2.4926137447470404,50.7683331616564
2405,background,13597.361926166921,0.1416648692306388,2.484249162612197,185.7618209200184
4150,background,10970.078946166837,0.9973726185774886,0.7739630238583476,28.50997708590457
4189,background,13592.642984515305,0.2092851903079035,2.0058461877371494,150.9262056131367
7681,background,12633.744087820716,0.7446314011405327,2.0674520390711075,391.7364192485192
4112,background,13492.614625164455,0.4225420329693844,2.4412373437143127,2.2726947351807616
2302,background,13225.347839454937,0.5801438791236868,1.5783032231633805,216.71013189852349
1690,background,13588.352461338842,0.21332993283188895,0.6146939119823617,353.98377484442886
1664,background,12519.936770066593,0.7679904118102848,-0.5889921628602965,353.1923892469511
3670,background,13588.021238942358,0.19280291012713102,1.8307463248975955,444.92784773195575
4361,background,11429.09923151227,0.93964420277253,1.083770543800948,134.5752620847027
2857,background,13527.664423435954,0.3816041978026159,2.529087373923047,135.54285501180567
8016,background,11303.676670171137,0.9559624453834701,-2.261943417222789,98.34347954223068
2249,background,13425.440063819491,0.46766291021952466,-3.1064912715829616,616.769769932377
5005,background,12472.4346607997,0.7780369955801327,-0.4061523192480159,113.98467875102305
1727,background,13142.777985854931,0.6090465682874863,2.8040225701457726,439.86608534327195
2914,background,13581.80238511141,0.2695005475433161,1.783452002592605,88.67827346814828
7425,background,13568.467751556122,0.30246937625528525,0.35240971499904356,292.0878565447594
1830,background,13599.929841291334,0.06279772424878394,-1.5109816208808013,21.681962586068092
4257,background,12891.903588708514,0.6857901676219816,0.6935257692806934,181.13832287142404
8608,background,13582.193796888447,0.2691046792181102,-0.7831707195563421,8.89536189009866
2154,background,13496.796314581215,0.41830188949451885,-1.5665584319343628,26.966434903258694
9828,background,11359.285162210197,0.9488391512087667,0.09944777850077943,58.28698948565232
6518,background,13246.694465958748,0.570540402232104,2.1518173698844527,317.1568113036232
2356,background,13598.390897520825,0.09304865464295309,-2.7147199604417724,191.91857990649373
8284,background,13593.690015746955,0.1976378334164015,1.0754466124402429,174.87432417512844
795,signal,13595.925984043912,0.03575142445801871,1.3142885863914515,332.63426093313785
7419,background,13598.189556574227,0.08830607587647321,1.8299930746976478,208.84774615326586
7184,background,13599.78699261313,0.06898369245328562,1.7730341564819116,60.82352329048169
9558,background,13599.893902210135,0.0009003147039226,-2.617274856730152,53.72009462810507
2994,background,13590.38023169516,0.1902214295711201,1.2416169819158944,374.89666036631945
5581,background,13596.624717917115,0.056938536497577186,-2.881383148991088,301.3706509586174
735,background,12267.825707195818,0.8150797953492751,-2.504900342773015,80.34135516325324
5927,background,12748.872694072194,0.7204345215029448,1.98638140622687,182.84662224941616
1205,background,12966.56860192662,0.6652966470439665,-0.350459442101999,282.7615878074931
8288,background,13592.608970585397,0.05503549203458458,-3.00272989812507,447.3622019308218
7054,background,12999.157913371355,0.6569376310103309,-3.104963505280321,5.925556986409301
4641,background,13504.705241071279,0.40965716842171174,-2.212180112743351,92.841080860594
8320,background,13514.118584180022,0.3991753006458131,2.4171467175322747,71.840558916292
3422,background,13188.879944075356,0.5949768497479616,0.18875522011190904,12.51625873647279
712,signal,13592.651200193379,0.14919657136260978,-2.401402389538106,392.45361858882933
8958,background,13490.940943918284,0.4241648183159089,-1.1917550053955819,28.52694664415823
5310,background,13591.469444950999,0.22025536156373227,1.1894610202925746,120.51556863945036
3122,background,13564.45549538206,0.31557739040782196,0.2966006528840325,228.26927830925302
8427,background,13288.800285937945,0.5511302446152793,1.6178474272120487,389.4198600961508
4757,background,12952.868544627887,0.6697035665961482,-1.2159222809259376,147.15690190802843
462,background,13196.862472150047,0.5914652988149247,-0.41384808674940743,186.29791537104282
4824,background,12493.492583407624,0.7725300460984529,-0.4387663479983318,450.94377590418827
1222,background,13587.500388880393,0.24629595511775038,-0.07499365601054239,6.515008829506957
1338,background,12100.478991012025,0.8428640333893102,0.9380712837244831,83.47594426534936
3984,background,11429.28022131537,0.9372848266617126,2.8520721890871217,650.7758778117638
8666,background,12051.767975192583,0.8506219765815948,2.600899902808242,70.90643719144477
2305,background,11704.858739951898,0.9022380081683001,1.6688272794555914,24.94830300370004
4297,background,13587.806433470168,0.16877359467726205,0.6056574030492275,506.4645603512272
3857,background,12038.955527046779,0.8523997632436411,1.772936936114302,203.16288540006133
5007,background,13585.422574751352,0.2482106304223366,1.4414608977324963,214.07893699034344
3636,background,13437.021163250829,0.46909737776311977,0.6817718694847689,130.02866390577353
3514,background,13534.007581270724,0.3712659812696534,-1.073698100941209,217.65644256558133
2629,background,13599.197459773588,0.12380501054938564,0.22736113023545013,10.174949563575733
4651,background,13048.89127128022,0.6390502376180731,-2.5232821375300465,516.217873053517
8704,background,13550.002986177891,0.3389988163233405,-0.761190550870001,377.8264555825376
689,background,13588.519893409119,0.2219685533301592,1.06010788706635,296.40405179104454
582,background,11346.338914298123,0.9504877308322731,-2.098748776474176,88.86745023468848
4487,background,13586.116195163517,0.17835841988003698,-2.172920566008789,532.8205337137979
606,background,12230.641451756203,0.8174202752847418,-0.9555459930283203,763.4153033551689
7281,background,13243.10918247826,0.5669180275583934,-1.8931444581870482,649.5154976883161
3374,background,13029.124704055272,0.6481160127763098,1.8172967249435972,59.50608638263909
3641,background,13597.760851171111,0.15405956925210407,-2.081626763303593,93.89504836351689
6022,background,13529.849003185558,0.37938139624540956,-2.5237163746095996,61.45339187638831
5037,background,12211.200719738417,0.8247233164873419,1.1999059149242284,56.997035627357754
7392,background,12153.060092658161,0.8339345303296264,-1.3704783121112674,258.57148847447843
2816,background,13573.540270595753,0.2929993520168491,0.6250607383444096,198.78380857500593
7161,background,11021.796022707902,0.9910996570173948,1.6588705341032974,69.04549461162847
1820,background,12881.146946196919,0.6884654330421459,0.7843308109506076,203.44969435431065
738,background,12195.233700399565,0.8270251638719627,0.5454019565590735,239.16570539943817
7279,background,12203.156002122545,0.8260924769684355,-2.8074874744103386,11.829233113037866
1264,background,13598.049899673435,0.07727365750426074,0.390579540674882,223.02815813446122
7899,background,12967.039019738015,0.6660233622416346,-1.9176322062580178,5.668775677382225
9589,background,11341.3219739488,0.9510751536001903,3.0392321320490745,135.90406518194453
1795,background,13239.56511528598,0.5725731912843615,-2.8843678641935178,400.9144784533428
7275,background,13599.773281258733,0.06362320835294977,-2.3008139103664575,68.2009436831503
2826,background,13228.48971919483,0.5793271631228781,-1.1977313663090992,132.41449370270192
985,signal,11261.152490877948,0.9608841342542729,-1.0678494317210931,312.9482711294488
126,signal,13557.046648229603,0.32184883656407237,0.2507979632693907,422.5810244213175
2885,background,13523.685744814766,0.38250011123773553,1.783719145470411,328.3941136081276
6490,background,11930.286254951188,0.8692791630326646,0.09368177218086807,129.22711664803956
1091,background,13593.029787837862,0.13467703787618523,-2.4210439054463113,398.89968076500537
1937,background,13042.607277173825,0.6440831142003518,0.973695714237129,40.482950020997215
6692,background,13568.972211752854,0.1946449426021728,-0.14212137800257507,842.8088795552817
6955,background,13595.02092233463,0.15949599163063044,-1.9894329065344774,274.90840377458943
2379,background,12972.539264452122,0.6641420349636156,1.8574614008497914,179.76337450139303
4748,background,12141.575421008954,0.836135375152001,0.4185994412353774,137.6006399145551
7616,background,13026.3726411709,0.6488392086541312,-0.6262958576089289,109.48223671260291
5175,background,13568.874640670285,0.029149995898355097,0.2836654471367055,919.5510930083339
6855,background,13558.548751414819,0.32929398797382436,2.02131391149273,208.9820017279474
7175,background,11938.885640541326,0.8679456003608919,-1.250500119494165,148.10018119962706
1766,background,11863.29491422562,0.8793885888899028,-2.3834656578371285,3.052324736835138
1660,background,12922.224960725005,0.678073697193145,-3.041304507515535,106.90102266425822
5702,background,12945.16080235003,0.6682582074871989,2.2377691766916192,597.973067117008
688,signal,12594.74362501287,0.7521982943032645,-2.4496998940264203,469.71109463886035
4406,background,13477.641649337857,0.4102139136979913,1.2482255414745065,851.4688647170099
3614,background,13464.982170701027,0.4477038223056995,1.1443390802821767,2.1653310079180055
6672,background,13491.728791190595,0.42206560184574193,0.2012492189894146,191.9300541684092
772,background,13138.22842748685,0.6131967663550253,-2.0323814565493934,12.559168960547781
6436,background,12860.039720091327,0.6937791991866977,1.3939567550537004,209.56903589407054
71,signal,13403.564980829278,0.4886290833548823,2.133649193752221,393.64089327425063
9451,background,13465.797375756272,0.44542923803507695,-0.8473725414190403,224.8528347445808
807,background,13597.834978322218,0.1561150004957823,0.2595490866083143,62.97121945567008
9528,background,12550.679262621232,0.7628782785860292,-1.4772118252447823,47.5695956298135
1906,background,12267.25842608735,0.8151505153478124,1.5850873921428887,101.42424408816764
6708,background,13182.082383862678,0.5971965863876862,-2.0054309042103844,149.92737218200875
8880,background,13598.997743323938,0.015548303169456434,-2.778775447386759,165.09080007126883
6245,background,13593.969487113747,0.09955388142842769,0.43481846463051477,393.58592750510184
8112,background,13567.28151736564,0.3114388671310666,1.575650471663828,149.097445061449
892,signal,11268.971229141303,0.9595286012692658,0.992537839978267,402.6609607699888
7045,background,13519.199490226067,0.39242743412163317,0.009677536330557802,139.553754223587
3500,background,13272.914153493726,0.5603084830262612,-0.13869018654125467,186.15445580536658
5587,background,11007.894869700398,0.9926757018596679,-0.2404482745402007,157.10119338380392
452,background,12559.219447962992,0.7604444845733376,0.7497187344834085,305.6298198372924
868,background,13592.097056649516,0.21958998201302038,-0.6536709014334741,8.734625596262399
4006,background,13597.419339021777,0.15930337347680945,-0.6328653399720644,103.17099234461162
8645,background,11223.109765277239,0.9661985909783352,1.29266263853256,90.60142959195947
603,background,13588.886680897316,0.23377929180030066,1.5295666541873831,162.08460700027112
3094,background,13592.1816028289,0.14622285391390188,-0.05571649712925764,412.71039645641457
9093,background,13362.497961769688,0.5165209286316244,0.7465843233944707,103.69022079952259
6625,background,13598.846228054856,0.12356511293356798,-1.8467579045125302,99.11723411357937
5176,background,13059.515054767882,0.6384327177686671,-1.1875921740488382,202.85931757658386
8860,background,12310.298091484037,0.807714952067838,1.4732341153791353,67.51932590912271
345,background,13532.016503765844,0.3731750499032993,-0.13485545203633756,255.77587334494112
4155,background,13505.21930758564,0.40928182045465156,2.890160363564996,63.62015739765391
7869,background,13091.388877865453,0.628811038776775,2.3017238898610874,49.33205973622282
6429,background,13507.935169913806,0.4064274997608053,0.7355071632910818,26.365776640282746
2666,background,12934.557992654187,0.6737783309375365,-1.3796023032232927,328.06983715380096
5313,background,13597.377329110233,0.1614317707825471,-1.1227471774772095,92.4183031342454
297,signal,13586.206818274562,0.22714254997381722,-2.7876058834033017,359.28156974448075
8146,background,13109.631438750308,0.6194756779389837,0.7954330358746505,516.731067647609
7391,background,12713.593723016806,0.7269851832630914,-0.2051480306177852,438.881578685898
9926,background,13570.728939267636,0.25026586739184375,2.123008327814824,658.1177240965812
408,signal,12498.828605094199,0.7722515000567575,-2.7022795630084384,325.49692740867
9414,background,13598.919866837316,0.02199567119965895,1.5251619316148188,171.338286411118
447,background,13599.056833625462,0.045056396675453914,2.928029267793752,158.97202907753513
3504,background,13507.269458317096,0.403033082853124,0.8884374762886735,316.3804791965279
5048,background,12053.577032898895,0.8503695499896718,-2.6029731244398775,5.3351397037608495
1217,background,13554.523708946384,0.32911316258910284,0.07711959794400271,393.9137598579336
5289,background,11803.351419404706,0.887937009945962,1.849937195468539,191.39341215793175
8805,background,11730.828326833494,0.8984287392953884,-2.95651680137034,151.69229997979937
9789,background,12461.896601205633,0.7800705756397893,-1.9249497585617747,93.94562480459088
218,signal,11138.04839332803,0.9760691889863473,0.6597579000877818,379.2436346510014
9475,background,13551.425547183975,0.3460870256462383,2.4484542347439673,0.6927109480009073
150,background,13549.55351995326,0.34936174634909845,1.9577578304135292,20.41098633382619
1981,background,13566.927822327396,0.314114092287782,-2.2288128388505624,42.259294448731914
4712,background,13595.94460731412,0.11332452557400985,1.0456136878096318,308.28346978543027
9641,background,13538.488019805203,0.36715477659795326,-3.091171064179488,38.07401212335178
3954,background,13522.590309177924,0.388498318833701,2.317096403255209,112.49814958483257
6578,background,13560.784186000872,0.3278738738253525,1.3005650076149131,38.820696541389474
192,background,12635.463390022389,0.7455322635646775,0.43423157755204456,43.30138743415284
1018,background,12286.656493941075,0.8118064116388509,-1.8568279374259644,96.207989944553
5862,background,13593.652723978612,0.1809751342166782,2.340621766608417,271.01152983105317
1077,background,13588.725822983404,0.22030953721939672,-2.5982658600293216,298.131492701262
96,signal,13590.245814503745,0.1764524976456331,2.1322550114091907,419.05022345043284
4372,background,13398.821923630085,0.4950692065561382,0.8327228230365116,109.32577337106481
5453,background,13525.000000995142,0.37970232475286214,1.6456621554377011,358.58837494500045
4187,background,13235.9304977724,0.5765724072341832,-0.18335564963543557,15.056069907076886
133,signal,12919.571058099209,0.6768443241358791,2.976531866638261,446.5962093801215
3989,background,12779.039585256143,0.7133341040299643,-2.305631943630548,219.17757791685938
692,signal,13509.757264080776,0.39924164727603584,-0.978988614689373,348.5569384348131
3848,background,12849.74718866759,0.69659956232061,2.274151927426397,132.71471998431787
7303,background,13448.732437682647,0.46075251923992366,1.7396485215571267,23.249920526609564
9835,background,12190.02933883403,0.8266227899475791,-3.0670320535262996,492.8626518886677
7214,background,13569.731623704945,0.3034478838264145,-0.767103747705331,202.5368731290607
890,signal,12239.041514038676,0.8188967777815354,2.6460389868189096,406.58539091352696
7816,background,12844.70764869707,0.6980143507145509,0.036183897510612205,12.150867923224231
602,signal,13155.999853677842,0.6025338176363508,2.006107346661318,570.8401899153312
7870,background,13420.35775870663,0.481041492164069,-2.471274507624221,100.78016897378077
2157,background,13597.467118425897,0.14077435221251255,1.621308121351148,180.48332100366167
7953,background,13238.184413513123,0.5744009170488976,-0.9006771386841865,283.80491069159245
4255,background,12717.364726344153,0.727729907574087,2.028097474038743,108.49146737878617
2215,background,11912.220087367408,0.8720669834529116,0.3105244944600883,76.84382507519314
5908,background,13541.29009330181,0.3465243146570335,2.9670424511585893,517.6475954014079
3362,background,13471.190483257613,0.4423169708029955,2.7682205942321025,52.80550789595192
1777,background,13591.697672631422,0.22139425233285237,2.7291766727699045,61.58219647075256
2149,background,13439.009554526674,0.4678825935352565,0.27315580506667997,88.7279509050305
6918,background,13384.550892491403,0.5039879029148483,-2.0968610036971778,58.95123334032891
898,background,13460.413069377864,0.4514891042648589,-3.0239927289493997,0.3804701527053677
8236,background,13596.149322665367,0.04943622720051366,0.26913387731854305,322.7556791330184
2646,background,13598.529194209146,0.0956446620560446,0.5119755103911474,179.62438182580033
4156,background,13599.870041386397,0.06668752103845499,1.638438583299092,41.301576311632125
8338,background,11021.945648607536,0.9907410957552322,3.0919859694041616,258.01003061254477
8355,background,13497.916174440761,0.4170292399386629,-1.6928490259385827,62.79876916768947
2286,background,12547.123748431908,0.7633963088674983,1.1782685017823167,161.86801209755384
2146,background,13068.035812988628,0.6362489769022491,2.0781710086384955,39.48820698416533
886,signal,13578.997744391942,0.2692808654059329,0.63738440272891,292.6122061272712
494,background,13598.824361477213,0.04902661101689476,-2.1728691303101315,177.31807327296286
895,background,13413.523501823176,0.48493547592318376,2.5272057086383795,195.8811540444031
6501,background,13593.136956361974,0.2119679100338191,2.7321781178524422,9.564591154568395
5191,background,13597.737680530212,0.06063152593185561,0.2914223101216326,245.52021261321028
9919,background,13596.736816599147,0.14483695616789027,-3.07480397261173,219.22162675781797
9281,background,13151.496624473792,0.5944871897174204,-2.085790097406825,1009.5852328202411
9955,background,13368.319516708494,0.5111456650853244,-2.163210891648087,331.4680027609421
39,signal,13565.180915539653,0.2962458999989437,2.142865600701136,485.6489247570547
85,background,12722.30792101144,0.7267269286355938,2.419152187965893,19.425525982730676
4462,background,11708.650518793993,0.9016327327832954,-1.409671481901477,111.0371799818891
6482,background,11969.507075889538,0.8634137006036665,-0.6158266159071419,40.66550615750567
565,background,13507.867061917272,0.4014746404623297,-0.5984506357193785,347.3754937823614
609,signal,13560.745056118049,0.31775370024789074,-1.8568087680810899,356.93384574804884
7466,background,13541.61120181116,0.36245712888202686,2.033566701278585,3.4772814792874454
398,background,13206.470379364202,0.5879776102995332,-1.9042185500193285,144.2327355536542
9501,background,13486.369333680843,0.42859916360889894,0.27734079756800495,20.45688868080755
9327,background,13599.98060123522,0.04352474118206684,-2.337451216722161,13.99134417223874
5930,background,13305.464885553565,0.5459111517749655,-2.979449460769579,65.75777993410478
2090,background,13257.956583806012,0.5669422816139145,-2.1807110441915403,163.99970579236512
521,background,13167.819883478063,0.6025888491118838,-2.8483126432304924,103.48440300024477
9310,background,13471.931276820102,0.4415248744285889,-1.2181063041324305,85.62721324125401
